id;fecha_trending;titulo;canal;categoria;visitas;likes;dislikes
W48PH2Ynt1Y;05/12/2017;PISCIS | 4 AL 10 DE DICIEMBRE | HORÓSCOPO SEMANAL | ALFONSO LEÓN ARQUITECTO DE SUEÑOS;Alfonso León;Entertainment;17726;898;18
hVuP9MVSPi8;05/12/2017;El señoritingo tricolor | Capítulo 04 | El Privilegio de mandar;El Privilegio de Mandar;Comedy;31225;521;49
8gmRe0II-Wo;05/12/2017;PERISIC se BURLÓ del MILAN | CABEZAZO de GORETZKA | IBRA toma ‘clases de HUMILDAD’;Cracks;Sports;851150;41677;584
mddC7Vmngfg;05/12/2017;Martinoli PREDICE Quiénes PASAN de Fase de Grupos en el Mundial 2018;Videos México;Sports;75073;348;73
GLLhjpQFT3M;05/12/2017;MEMES TIGRES VS AMÉRICA 3-0 SEMIFINAL AMÉRICA ELIMINADO POR EL EQUIPO CHICO TIGRES EN LA GRAN FINAL;Informasan;People & Blogs;138984;948;135
NIQhvTQlVCw;05/12/2017;The Walking Dead 8X8 Promo Temporada 8 Capítulo 8 Análisis y Predicciones;EVILGOUKC;Entertainment;32159;249;21
8ne4jA5A3Rc;05/12/2017;Panini de Pollo a la Parrilla | La Capital;La Capital;Howto & Style;80133;5860;61
3fHVjt4dfio;05/12/2017;Diego Verdaguer - Volveré (1976);TuCanalMiCanal;Music;57510;200;12
OqGcsweMJdE;05/12/2017;Buenos Días - Mira este video te lo dedico;Inspira Positivo;Entertainment;44079;774;44
R5wtdDMM_00;05/12/2017;ESTO ES INCREÍBLE NUNCA IMAGINÉ ALGO ASÍ;ROBERT PG;Gaming;358253;66064;615
2Ko89LdrEeU;05/12/2017;Famosos a los que Televisa les Ruega Regresar y no Aceptan;El Borlote;Entertainment;78212;724;91
W9Y3KYKtR0g;05/12/2017;JW BROADCASTING DICIEMBRE 2017. ESPAÑOL;DISCURSOS T.J.;People & Blogs;16468;0;0
x5P1hoIjd_s;05/12/2017;Bandas Mix 2017 Estrenos DICIEMBRE La Adictiva, Banda MS, Calibre 50, Julión Álvarez, La Trakalosa;ChiChigos;Entertainment;4770;36;5
_UstSEl1TWo;05/12/2017;MARCO ANTONIO SOLÍS ÉXITOS SUS MEJORES BALADAS ROMANTICÁS -MARCO ANTONIO SOLÍS 30 CANCIONES INMORTAL;Diego. R Javier;People & Blogs;7011;30;2
bIVIEZNsa_I;05/12/2017;Paulo Londra - Condenado Para El Millon (Official Video);Paulo Londra;Music;249361;52691;456
8qSa03RCZ78;05/12/2017;¡Atención! 5 PREDICCIONES DEL CLIMA PARA INVIERNO DEL 2017-2018 | Pepe En Vivo;Pepe En Vivo;News & Politics;11566;776;27
4wwjKuGGW2E;05/12/2017;ROCIO DURCAL DUETOS Canciones Romanticas Exitos Romanticos!;Poppes Fitness & Music;Music;15561;106;12
Z5GZPkwhyMI;05/12/2017;Raul Ruidiaz | MONTERREY VS MONARCAS 4-0 Resumen y Goles Semifinal VUELTA Apertura 2017;UNIDOS POR  EL FUTBOL;Sports;32711;114;28
L5VuLIi3gMg;05/12/2017;Oraciones al empezar un nuevo día con Dios | Lunes 4 de Diciembre;Pastor David Rodriguez;People & Blogs;25289;3380;83
0bdLURiRqXE;05/12/2017;MI VERSIO?N DE VAN GOGH - Kaos;Estudio Katastrófico;Film & Animation;45930;6961;42
PPe7fv-STF8;05/12/2017;SANTO ROSARIO - LUNES- MISTERIOS GOZOSOS;EDGARIUS;People & Blogs;14778;219;13
sVOLZ2nY8O0;05/12/2017;Flor Amargo  y  Maria Elisa  /  Knockouts  / La Voz Mexico 2017  ( Completo );"Jonh IYD ;V";People & Blogs;4863;49;2
ZTLFmNtb0bs;05/12/2017;Pon Tu Dedo Aquí;Rosedot Universe;People & Blogs;64508;1863;319
VrpPOx_pEho;05/12/2017;LOS SET UPS DE ESTOS NIÑOS TE SORPRENDERAN !! ??;DED;Gaming;221378;19696;442
pYrPtbboFEQ;05/12/2017;Atole De Pera facil y sencillo;Armando En Tu Cocina;Howto & Style;19858;3295;26
dWZ-mH_YyMg;05/12/2017;Siddhartha - A la Distancia - Trailer (Parte 1);Yosoy Siddhartha;Music;4230;530;2
_-nFjbD1jMM;05/12/2017;The Beatles - She Loves You (Promo Video);Samuel Smith;People & Blogs;13088;29;2
7DTqxnbYpTs;05/12/2017;4 de diciembre de 2017 08:00 Pronóstico del tiempo;smnmexico;Science & Technology;6074;87;3
ALoPh4qadmQ;05/12/2017;Nuevo tutorial 1 DIC: Configuración inicial + CFDI operación al contado (en una sola exhibición);Icopyme Consultoría;Education;2952;47;2
BtKHMoZIk1A;05/12/2017;Monterrey vs Tigres La Final / El Fracaso del America - Jose Ramon Fernandez Futbol Picante;Joserra el Rey IX El Original;Sports;55593;252;25
TaJhamufDTk;05/12/2017;SANTA MISA DE HOY LUNES 4 DE DICIEMBRE/17 - I DE ADVIENTO;Homilías y Catequesis Católicas;Education;13575;299;20
znesbNL2cOQ;05/12/2017;Tony Stark ''Iron-Man'' Oculta un Secreto en su Pecho en el Trailer de Los Vengadores;Info Marvel;Entertainment;106457;8313;148
Ei24haNlm0k;05/12/2017;¡Yuri abucheada por sus comentarios homofóbicos! | Un Nuevo Día | Telemundo;Un Nuevo Día;Entertainment;5857;25;9
Ku_E75EQOaw;05/12/2017;TODOS LOS GOLES DE MONTERREY VS MORELIA | 4-0 (5-0) SEMIFINAL VUELTA |;Mexicano Vergudo;Sports;19391;58;11
IrsIyHDbHc4;05/12/2017;Así inició #AristeguiEnVivo este 4 de diciembre 2017;Aristegui Noticias;News & Politics;35839;597;21
g5fvGQ0E60M;05/12/2017;Yuri se molestó al ser abucheada en Guanajuato;Programa Hoy;Entertainment;4491;17;7
tQdlsC8PurA;05/12/2017;CÓMO HACER UN MANGUITO ENCHILADO ¡GIGANTE! - GOMITA PICOSITA | DACOSTA'S BAKERY;Dacosta'sBakery;Howto & Style;859927;50838;1059
K1l4kqKrX6I;05/12/2017;ARROGANTE, PREPOTENTE Y GROSERO: así tomó Meade protesta como candidato;El Chapucero;News & Politics;27042;1265;73
xl3HhY2BTuU;05/12/2017;Eagles vs. Seahawks | NFL Week 13 Game Highlights;NFL;Sports;1270477;12058;620
Slevww23M8o;05/12/2017;DRAGON BALL SUPER CAPITULO 118 LA MUERTE DE CHAMPA, EL UNIVERSO 6 Y EL 2 REACCIÓN Y CRITICA;JugandorCriticon;Entertainment;149969;11488;611
M7lSi2Wgk88;05/12/2017;Evangelio de Hoy Lunes 4 Dic 2017.  Señor, no soy digno de que entres en mi casa.;Oraciones en video;People & Blogs;186962;7536;256
CoHph3O7HXw;05/12/2017;El Único Hábito que te Hará Rico - La Herramienta Secreta para el Éxito Financiero|Financial Mentors;Financial Mentors TV - Español;People & Blogs;26112;1441;29
#NAME?;05/12/2017;Selim y Nurbanu se sientan en el trono de Suleyman sin que el se entere - El Sultán;Siglo Magnifico - Escenas;People & Blogs;15181;0;0
trmtYXA1IhI;05/12/2017;TODAS LAS SIMILITUDES Y REFERENCIAS ENTRE DRAGON BALL SUPER Y DRAGON BALL MULTIVERSE | ANZU361;anzu361;People & Blogs;76694;10103;143
kBJyBrrCWNo;05/12/2017;Evangelio De Hoy 4 De Diciembre De 2017, Lectio Divina - Tele VID;Tele VID;Entertainment;20047;890;23
dDnZqpV5edU;05/12/2017;Olivia coquetea con Larry | Larrymanía | Universo;UNIVERSO;Entertainment;19532;277;7
PYDvN_8wJOk;05/12/2017;A Nadie Le Interesa La Final, En El País?,  Monterrey Solo Puede Ganar Con Puros Extranjeros;TVFUTBOL;Sports;49433;156;55
H01MBQ3baC8;05/12/2017;Oski Decepcionado de Alexia en el Detector de Mentiras;Crusher Mx;Nonprofits & Activism;67487;0;0
4v_QYSrVHXM;05/12/2017;Especie evoluciona ante nuestros ojos | Noticias 4/12/2017;CdeCiencia;Science & Technology;121721;15723;157
nyiZRpiaH7U;05/12/2017;Geraldine Bazán enciende internet...¡sufre Gabriel Soto!;elisa44m;Entertainment;25795;67;33
F6-45j_jsCI;05/12/2017;Miraculous Ladybug(Segunda Temporada) - Fecha De Estreno Latinoamérica;FacNetbords;Entertainment;12626;918;31
T6mZbzw60O4;05/12/2017;4x12 - MATTHEW PODOLAK | APHRODITA JONES;davidRP;Entertainment;7586;92;10
3_fcaa9ge3Y;05/12/2017;EXTRANORMAL PUNTO 2?03 DE DICIEMBRE 2017;Extranormal punto 2;Comedy;8729;335;13
1P32qZ9FZZU;05/12/2017;AMAS 2017 CON LA DIVAZA;LA DIVAZA;Entertainment;1801672;291976;4176
#NAME?;05/12/2017;XABI ALONSO & DJMARIIO VS KOKE & DELANTERO09 - Retos de Fútbol;Delantero09;Sports;442010;48608;369
N7_V39cyD48;05/12/2017;RAYADOS GOLEA con TRES de FUNES MORI | CLÁSICO REGIO en la GRAN FINAL | PUMAS tiene a DOS en la mira;Cracks MX;Sports;190194;8307;138
snQUUezD4_k;05/12/2017;Versiculo Del Dia- Lunes 4 Diciembre 2017- Sangre y Agua;Sangre yAgua;Music;16167;579;26
RvaEcMao5zE;05/12/2017;Please Mister Postman - The Beatles (LYRICS/LETRA);el perro beatle;Music;9025;26;0
5d13F_CgPuc;05/12/2017;Cuando soy débil entonces soy fuerte;Padre Sergio;People & Blogs;12373;829;20
4HliAv85ZCQ;05/12/2017;Mon Laferte - No Te Fumes Mi Mariguana (En Vivo);MonLaferteVEVO;Music;78509;6103;313
sjN-NGsRg9g;05/12/2017;Crawling (One More Light Live) - Linkin Park;Linkin Park;Music;523994;73685;286
TJh93-BTHHU;05/12/2017;Conciertazo en la Arena CDMX 90´s  Pop Tour 30/NOV/17 . Mariana Ochoa;soymarianaochoa;Entertainment;85256;4681;56
60lD4KdW5ZE;05/12/2017;Luis Miguel Salvador Dice Que Monterrey Aplastara a Tigres No Tendrá Rival En El Clásico Regio;ViperMS;Sports;2493;14;4
2v8AXIaFTUc;05/12/2017;La confesión de Emilio podría llegar demasiado tarde en Muy Padres;Imagen Ficción;Entertainment;5532;84;0
hux7dUJB09w;05/12/2017;Teaser trailer #2 (Baryonyx) - Jurassic World Fallen Kingdom;NilusGames;Film & Animation;10193;402;16
hiBiLWM4Gjw;05/12/2017;CNCO bailando reggaeton lento en calles de LONDRES;PauPau CNCO;Entertainment;14743;1443;5
_XuNSGvA3L0;05/12/2017;¡16 BROMAS GRACIOSAS DE MAQUILLAJE! ¡GUERRA DE BROMAS!;Troom Troom Es;Howto & Style;985681;22780;1000
Sa6CBpYxVIQ;05/12/2017;Geraldine Bazán da la cara, habla de Irina Baeva y esto dice de su separación;Los Capitanes HD;Entertainment;6540;21;0
TJnXamBZW1I;05/12/2017;PSV vs Sparta Rotterdam 1-0 Resumen Gol Highlights Goal 03/12/2017;Resumenes FUT;Sports;179012;761;69
05x2jE8Warg;05/12/2017;The Walking Dead 8x08 Temporada 8 Capitulo 8 Avance Subtitulado Español Latino HD;AresPromo;Entertainment;51859;0;0
SxAp27sFaIM;05/12/2017;Lil Uzi Vert - The Way Life Goes Remix (Feat. Nicki Minaj) [Official Music Video];LIL UZI VERT;People & Blogs;683172;60215;1780
EcV2WUAFl80;05/12/2017;Los 7 Delanteros mexicanos más malos que han jugado en la Liga Mx;KJPV Tv;Sports;165111;1152;102
rhHqgd4VWz0;05/12/2017;5 Jugadores Que SALDRÁN GRATIS De CRUZ AZUL - MIRA QUIENES SON!;ElChismosogro;Sports;6151;110;15
qbLQNhMVOpI;05/12/2017;Por ezt0 Vanda quiere Z3PARARC3 de Luis fernando;taco guapo;News & Politics;26491;272;39
L9z03OKPx-c;05/12/2017;Las MEJORES RIMAS de la FINAL INTERNACIONAL Red Bull Batalla De Los Gallos México 2017;Deriam Studios;Music;195385;5970;218
W-wC9I3WDV8;05/12/2017;BIG BACK TO SCHOOL COMPILATION || 100 HACKS EVERY STUDENT SHOULD KNOW;5-Minute Crafts;Howto & Style;1138239;13219;1178
Kv1H2vjU_gY;05/12/2017;3 Cosas Increibles Muy Fáciles de Hacer;TheSurvivorSpanish;Science & Technology;233875;7043;648
pW3c6WNFbhk;05/12/2017;Los Refuerzos de Cruz Azul para el Clausura 2018: Carlos Fierro llegará a Cruz Azul;HistoriaAzul;Sports;3676;71;19
IHbd7R7vQo8;05/12/2017;Los Rehenes Mix Corridos & Rancheras Lo Más Perrón;Dj Leo Lahm;Music;64701;402;50
N2PGbKSrRRs;05/12/2017;El Hombre que Creo su Propia Isla de Plastico (Video Real);HypnosMorfeo;Entertainment;30080;3067;32
4SzJQZGPbDw;05/12/2017;Enchiladas Suizas - Cocina Vegan Fácil;Cocina Vegan fácil;Entertainment;6497;814;6
8L0CtJKNOzs;05/12/2017;Washington y Seúl comenzaron un imponente ejercicio aéreo en el mar de Corea;AudiovisualTelam;News & Politics;4921;0;0
Sw_K24hbRjU;05/12/2017;CAN PARENTS GUESS MOVIES DESCRIBED BY KIDS? (React);REACT;Entertainment;331956;20474;123
zPcgAKLuWCE;05/12/2017;Gran!!! Sorteo Internacional;Cocinando con Angel;Howto & Style;6270;512;11
Dd4_udeQtPQ;05/12/2017;Infinity War, Deathstroke, Daredevil y más;Extraordinerd;Entertainment;134215;7069;852
oIZuavmsBpg;05/12/2017;5 Momentos de MIEDO captados cuando entran a Túneles;UFOvnis;People & Blogs;10864;946;55
RJeqKslX1ig;05/12/2017;El Día Después (04/12/2017): Ramos y Rau?l Garci?a, la historia de siempre;El Día Después;Sports;71590;1622;18
bBzO5eW4xzI;05/12/2017;¿Quién te gusta más para campeón?;Fox Deportes;Sports;23799;202;19
0FOCDKqI5K4;05/12/2017;UAM VS CULTURA GENERAL;Islas Vlogs;People & Blogs;21336;1335;39
NMJNTAGKHbg;05/12/2017;Yuri calló a fans tras abucheo en concierto les dice  Edúquense;RandoPolis;People & Blogs;1614;3;0
fNDDr9pSABM;05/12/2017;ORACION DE LA MAÑANA PARA ENTREGAR TU DIA EN LAS MANOS DE DIOS - ORACIONES PARA PEDIRLE A DIOS;En las Manos del Maestro;People & Blogs;8992;753;12
Q-GI36TqUJI;05/12/2017;EN ESTE ESTADIO JUGARA MEXICO VS ALEMANIA - MUNDIAL 2018;ivansfull;Howto & Style;70270;2978;147
F0wgjYLAyXY;05/12/2017;Camino A Marte.;Kristoff Raczynski;Entertainment;17664;1876;25
SLoa_gPeY7A;05/12/2017;MIRAR EL SOL PUEDE ACTIVAR HABILIDADES SUPER HUMANAS;Jaconor 73;Entertainment;54513;2180;126
OYW0tTvFvXE;05/12/2017;EVANGELIO DE HOY 4 de Diciembre l Palabra de Vida Padre Carlos Yepes   copia;Padre Carlos Yepes;People & Blogs;27193;1042;18
GA7Nz844mpk;05/12/2017;RAMOS:CON CRISTIANO A VECES TENGO DISCREPANCIAS PERO...|JAMES HABLA DEL 10 | BARÇA EN PROBLEMAS;NilcoBax ?;Sports;143181;8947;169
d8tGucaRDoE;05/12/2017;Peinados para Navidad para Niñas - Árbol Navideño con Trenzas Faciles y Rapidos;PEINÓPOLIS (Trenzas y Peinados);Howto & Style;9481;505;61
xLcCR7E9iXo;05/12/2017;Pastel tres leches a las PDC con Sebastián Villalobos y Miranda Ibañez | Yummy Time;RAZE;Entertainment;60457;7170;26
6663fsfFl_0;05/12/2017;CREAMOS un CIRCUITO DE OBSTÁCULOS EN LA MANSIÓN!! (ME VOY AL CASTILLO)  [Logan G];Logan G;Entertainment;806548;79428;3064
l85OWomio9k;05/12/2017;Meade en su registro: demagogia mal reciclada;Julio Astillero;News & Politics;17038;595;13
q916sybrLTs;05/12/2017;¿Lauren manda indirecta sobre CC1?||¿Voz de Camila en concierto de 5H?;Dani Del Rey;Entertainment;25631;2235;17
xzpDyjXMp5g;05/12/2017;Uñas acrílicas purple matte con efecto Chrome en Dorado/ uñas finas para año nuevo;rosalinda Martínez;Howto & Style;6051;565;20
jMtbSBkMFr0;05/12/2017;No me hubiera enamorado - Natalia Aguilar / Cornelio Vega y Su Dinastia;Natalia Aguilar;Music;7007;763;11
uNTLArraM6U;05/12/2017;Ozuna, Bad Bunny, Nicky Jam, Daddy Yankee, J Balvin - Estrenos Diciembre 2017 Reggaeton;Mr Sako;Entertainment;74675;501;78
GL_BaF283TM;05/12/2017;Natos y Waor - CICATRICES (Videoclip Oficial) [Cicatrices];Natos y Waor;Music;137487;19882;193
DyNZl55hEZc;05/12/2017;Tercer Milenio con Jaime Maussan (en vivo);Tercer Milenio TV;Entertainment;15720;384;14
GuFX23dSpD4;05/12/2017;Las 5 Cosas Lamentables de la nueva ley de Seguridad Interior// EL NOPAL TIMES #ENT 344;El Nopal Times;News & Politics;26291;1995;22
mpjWHWwgJpE;05/12/2017;¡Somos un millón!;Un viaje a la vida;Entertainment;47806;8155;62
vEYaIoJJjbc;05/12/2017;¡HIRVING LOZANO QUIERE JUGAR CON MESSI EN EL BARÇA! MASCHERANO MERECE SER LIBRE SI QUIERE;Míster  Seitán;Entertainment;46346;2484;75
2A31e9G-kP0;05/12/2017;El actor Carlos Peniche vive en situación de calle | Ventaneando;Ventaneando;Entertainment;161319;547;78
945PUu1ykNU;05/12/2017;Vídeo Reacción -SE VA HACER O NO SE VA HACER LA CARNITA ASADA;HUMOR NEGRO MAKALAKESH;Comedy;44564;2869;124
xR_l4CKZ9Dk;05/12/2017;ME IBAN A AGARRAR LA CAMPAMOCHA | Trespacos Responde;Trespacos;People & Blogs;11618;1176;32
pF5i_Pdqnrc;05/12/2017;FUTBOL ESTUFA | RUMORES APERTURA 2018 LIGA MX | FUTBOL ESTUFA DE MOMENTO | FICHAJES;MachinMex;Sports;55903;357;42
n2TfP_ME7Zw;05/12/2017;Miguel Herrera molesto por la eliminación, Hablan ORIBE y MARCHESIN | Tigres - America 3-0;Minuto 92;Entertainment;72521;100;40
sI14ooPYkys;05/12/2017;11 Signos De Que Eres Un Genio Y No lo Sabías - Cómo Ser Más Inteligente en 5 Minutos;Secretos de la Vida;Howto & Style;9953;1108;12
TEBBE4j357Y;05/12/2017;Analisis Capítulo 118: Los ultra Super namekusejin - Dragon ball super;Indie Arts Kenel;People & Blogs;119319;6642;236
Tlu2c12N0GQ;05/12/2017;Cumbias para Bailar Toda la Noche 13 Cañaveral , Ximena Sariñana  , Los Angelez Azules ,Gloria Trevi;Chino VJ 2;People & Blogs;10413;84;10
ISebYAFix1Q;05/12/2017;¡FINALMENTE REVELADO! ¿Por qué Bills no se despidió de Champa? (DI ALGO) | Dragon Ball Super;YisusTV;Entertainment;443243;20959;616
jpyQO5uVpxA;05/12/2017;ESTE RELOJ ME TIENE DANDO VUELTAS!! Samsung Gear Sport;Tecnonauta;Entertainment;61906;3606;67
s-652rP11LQ;05/12/2017;Imagina con jimin capitulo 4-un marido infiel;Bts Army;People & Blogs;5800;581;5
koI52Mca0YQ;05/12/2017;Dragon Ball Super Avance Capítulo 119 Sub Español - Completo;Michael Mero;Entertainment;241408;946;317
49dExsdV5Ec;05/12/2017;¡ACTUALIDAD NESTOR ARAUJO A CHIVAS 2018! REFUERZOS CLAUSURA 2018 LIGA MX;CABALLERO CH;Sports;38867;416;30
cO7FrGZed5w;05/12/2017;¿Por qué los planetas son redondos? ¿Por qué giran los planetas? - CuriosaMente 101;CuriosaMente;Education;106270;9617;80
0jWhW7N4vng;05/12/2017;Cómo Vencer la Pereza y Dejar de Procrastinar Definitivamente;Mario Luna - NetKaizen;Education;17919;1611;24
IjYvXpYOsR8;05/12/2017;COMO VERTE BIEN USANDO SOLO UNA SOMBRA | Victoria Volkova;Victoria Volkóva;Howto & Style;21256;2294;68
9HcyJZumQb0;05/12/2017;VIEJTAS PERO BONITAS BALADAS ROMANTICAS: MARCO ANTONIO SOLÍS,MARISELA y ANA GABIREL;BuenoOficial;Music;15915;124;16
mXYe_9Bgcgw;05/12/2017;The Walking Dead S08E06 y 07 | Resumen;Te lo resumo;Film & Animation;61700;6380;40
c3P1zSRa6SU;05/12/2017;Bacon Only Meal Taste Test | Too Much Of A Good Thing?;Good Mythical Morning;Entertainment;514041;13037;316
2A31e9G-kP0;06/12/2017;El actor Carlos Peniche vive en situación de calle | Ventaneando;Ventaneando;Entertainment;1043168;3009;904
3eEwl_cBb_Q;06/12/2017;El Gran SIlencio y Su?per Escorpio?n AL Volante;PelucheEn ElEstuche;Entertainment;422990;21736;595
Hw8MOncJQMU;06/12/2017;Enamorandonos La ultima y nos vamos 5 De Diciembre;LosVaM's;Entertainment;166454;508;105
aybDoWyNeXE;06/12/2017;7 videos random para pasar el rato (Parte 2) l Tops Al Chile!;Tops Al Chile!;Entertainment;191242;5793;379
xGpN3MKuDGc;06/12/2017;Exatlón México | Programa 37;Exatlón;Entertainment;79323;1329;157
ORwYwuTagcM;06/12/2017;Jamón BARATO vs MUY CARO ¿Merece LA PENA?;ExpCaseros;Howto & Style;980389;36376;1514
2LFd1ytnI6w;06/12/2017;MÉXICO CAMPEÓN// Aczino VS WOS;BERTH OH!;People & Blogs;387155;30353;939
ZJMBbqIW5bA;06/12/2017;LAS MENTIRAS Parte 2;8cho;Entertainment;1113305;145570;5266
UiLDSlLkGpg;06/12/2017;SHOW 8. ESCÁNDALO FOX / DISNEY, Scooby Doo REGRESA, MULÁN y más Harley Quinn!;Andrés Navy;Entertainment;155331;16646;578
us5wvSF4N_M;06/12/2017;Programa completo del 5 de diciembre de 2017 | Enamorándonos;Enamorándonos;Sports;394560;3770;391
ARyMFcAo7hM;06/12/2017;BATALLA EPICA DEFINITIVA DE DRONES !! CARRERAS Y BATALLAS INCREÍBLES !!  HYPERDRONE XTREM RAIDERS;Makiman131;Entertainment;303269;36660;679
RhEKIqPFE9k;06/12/2017;6 ACERTIJOS CRIMINALES QUE NO PODRÁS RESOLVER;Dankev;Entertainment;162025;10031;297
_04FqlDiqTg;06/12/2017;El Shulo defiende a Bruno por mujeriego e insulta;Mexican TV Fans;Entertainment;43934;156;36
Cc6Oa8w5woc;06/12/2017;AURA HUMILL0 A JONATHAN LO DEJÓ EN RIDICUL0 #K4RM4? | ENAMORÁNDONOS;A la Yugular Noticias;Entertainment;21774;120;18
mzDXppPfB_s;06/12/2017;Sin Tu Mirada Avances del Miercoles 6 de Diciembre;GreatNovels;People & Blogs;26102;196;5
dUAZMi3gT9o;06/12/2017;7 Trucos que Haran que Ahorres Dinero (Life Hacks);Drawblogs;Entertainment;2336081;190632;8289
Gb0xyCUf7SE;06/12/2017;Trademark - Pop It Off (2017 Mashup);Proximity;Entertainment;132934;8192;157
eCy_y-uqzzE;06/12/2017;Señora acero 4 capítulo 23 avance exclusivo;Gabriel HD;Entertainment;21349;96;6
X4ptIjQvuhg;06/12/2017;AMÉRICA busca a SIETE REFUERZOS | El 'CHAVO' a PUMAS | En MADRID extrañan a CHICHARITO;Cracks MX;Sports;115119;6611;96
JOSAp5YnyBI;06/12/2017;Ya no Quieren a Silvio en America y Mas Fichajes Rumores de la Liga MX para este 2018 Boser Salseo;Boser Salseo Futbolero;Sports;64883;2987;118
CIOFI4WqFXU;06/12/2017;Circula nuevo video de #Ladyfiesta en #Parras;Vanguardia;News & Politics;22609;22;47
n7LFIuvL_sE;06/12/2017;PSG NO PUDO con el BAYERN | ATLETI FUERA | CARDONA ¿Adiós MUNDIAL? | ‘HAZARD espera al MADRID’;Cracks;Sports;557473;32939;442
TYkM2wtqHT4;06/12/2017;¡TE REGALO UN IPHONE X + 13 SORPRESAS ! #CraftySorteo;Craftingeek*;Howto & Style;77641;21516;137
zwCfVd-3wlM;06/12/2017;Así inició #AristeguiEnVivo este 5 de diciembre 2017;Aristegui Noticias;News & Politics;64885;1056;50
F4Dx40wwRKs;06/12/2017;El Chapo Segunda Temporada 2 Capitulo 11 Y 12 Completo HD (12/3/2017);E;People & Blogs;234140;1166;93
7Tm6tq-pxKc;06/12/2017;Gabriel Soto confiesa haberle sido infiel a Geraldine Bazán | Hoy;Hoy;Entertainment;213360;744;170
lEp2X-c3RTM;06/12/2017;Co?mo hacer una PIN?ATA de MONO DE NIEVE | Vicky Receta Facil;VICKY RECETA FACIL;Education;49594;3220;77
aEP29mVZmRE;06/12/2017;3 Familias Capítulo 32 | TV Azteca;Azteca Novelas;Entertainment;17812;279;17
EEVTUUN0aBk;06/12/2017;¿Este misterioso tuit de Geraldine Bazán iba dirigido a Gabriel Soto?;Despierta América;Entertainment;66139;219;26
Nj69ztWQcY4;06/12/2017;CHAYANNE ÉXITOS SUS MEJORES CANCIONES ROMANTICÁS MIX - CHAYANNE 30 GRANDES ÉXITOS BALADAS INMORTAL;Diego. R Javier;People & Blogs;37001;204;33
fxqqm13-Bog;06/12/2017;COMO ME MAQUILLO LAS CEJAS? MI NUEVA RUTINA PARA CEJAS PERFECTAS! -Jackie Hernandez - Tutoriales;Jackie Hernandez;Howto & Style;78745;6263;215
z26OjToYfoc;06/12/2017;Cuidado: Los moteles están llenos de enfermedades;Badabun;People & Blogs;109663;19853;144
_Cx6Di76ocQ;06/12/2017;WOS vs. ACZINO - Final - Final Internacional 2017;Red Bull Batalla De Los Gallos;Music;1512363;40170;4039
0htAe-JcM0w;06/12/2017;ME ATREVI!! Solo Sombra negra + GIVEAWAY;Andrea Flores Tv;Entertainment;11404;1320;27
SrU5B9EnEOE;06/12/2017;¿4 FANTÁSTICOS, X-MEN Y DEADPOOL en Disney?;Mylo Brizuela;Film & Animation;105209;12252;294
3EI7dIo66Ws;06/12/2017;Señora Acero 4 - Capitulo 21 Parte 3/5;Sebastian Acero;Entertainment;188340;725;49
bCi6TzRoAHc;06/12/2017;Get Ready for YouTube Rewind 2017 | #RewindisComing;YouTube Spotlight;Entertainment;249635;14133;1394
FXNpeuDRiFc;06/12/2017;CSKA vs MNU 1-2 All goals & Highlights English Commentary (05/12/2017) HD/1080P;NIXBLACK;Sports;907759;2413;233
nlkhQPidTvQ;06/12/2017;Desde el fondo de mi corazón :: Geraldine Bazán;Geraldine Bazán;Entertainment;55135;7379;69
0IhE5dEdRW4;06/12/2017;27 TIPS INCREÍBLES PARA VIAJAR QUE TODO EL MUNDO DEBE SABER;Troom Troom Es;Howto & Style;471237;17273;566
jfrGsxoQJnc;06/12/2017;Clash Royale: World Finals 2018 Reveal!;Clash Royale;Gaming;184585;5864;164
cZsGcKBxZZU;06/12/2017;7 Locas Curiosidades Histo?ricas;CuriosoBen;Entertainment;286527;31790;296
ooHII67__Sg;06/12/2017;Esperándote - MTZ Manuel Turizo | Video Oficial;MTZ Manuel Turizo;Music;63184;11410;62
nbFnwUml-8A;06/12/2017;Chelsea vs Atletico Madrid 1-1 Resumen Highlights Goles Goals UCL 05/12/2017;Resumenes FUT;Sports;335437;1238;112
